,id,name,kor_name,description,kor_description,citation_uri,positive_examples,child_ids,restrictions
328,/m/01z7dr,Video game music,비디오 게임 음악,"The soundtrack that accompanies video games. Early video game music was once limited to simple melodies of early sound synthesizer technology; with advances in technology, video game music has now grown to include the same breadth and complexity associated with television and movie soundtracks.","비디오 게임과 함께 제공되는 사운드 트랙. 초기 비디오 게임 음악은 초기 사운드 신디사이저 기술의 간단한 멜로디로 제한되었지만, 기술의 발전으로 텔레비전 및 영화 사운드 트랙과 관련된 동일한 폭과 복잡성을 포함하도록 성장했다.",http://en.wikipedia.org/wiki/Video_game_music,[],[],[]
329,/m/0140xf,Christmas music,크리스마스 음악,A variety of genres of music normally performed or heard around the Christmas season.,크리스마스 시즌에 연주되거나 들리는 다양한 음악 소리.,http://en.wikipedia.org/wiki/Christmas_music,[],[],[]
330,/m/0ggx5q,Dance music,댄스 음악,Music composed specifically to facilitate or accompany dancing. It can be either a whole musical piece or part of a larger musical arrangement.,"춤을 추거나 반주하기 위해 특별히 작곡된 음악으로 전체 음악 작품일 수도 있고, 더 큰 음악 편곡의 일부일 수도 있다.",http://en.wikipedia.org/wiki/Dance_music,[],[],[]
331,/m/04wptg,Wedding music,결혼 음악,"Music played at wedding celebrations, including the ceremony and any festivities before or after the event.","결혼식 축하 행사에서 연주되는 음악으로, 행사를 포함해 행사 전후에 들을 수 있다.",http://en.wikipedia.org/wiki/Wedding_music,[],[],[]
332,/t/dd00029,Birthday music,생일 음악,Music specifically used or performed at birthday celebrations.,생일 축하에서 특별히 사용되거나 공연되는 음악.,,[],[],[]
333,/t/dd00030,Music mood,음악 분위기,"Portmanteau class for music categories that indicate the over emotional affect of music, regardless of genre or instrumentation. These judgments are intrinsically subjective and likely to vary substantially between different musical cultures.",장르 나 악기에 관계없이 음악의 과도한 감정적 영향을 나타내는 음악 카테고리의 다양한 클래스. 이러한 판단은 본질적으로 주관적이며 다른 음악 문화마다 실질적으로 달라질 수 있다.,,[],"['/t/dd00031', '/t/dd00032', '/t/dd00033', '/t/dd00034', '/t/dd00035', '/t/dd00036', '/t/dd00037']",['abstract']
334,/t/dd00031,Happy music,행복한 음악,Music that evokes or conveys feelings of happiness.,행복의 감정을 불러 일으키거나 전달하는 음악.,,[],[],[]
335,/t/dd00032,Funny music,재미있는 음악,Music that evokes or conveys amusement.,즐거움을 불러 일으키거나 전달하는 음악.,,[],[],[]
336,/t/dd00033,Sad music,슬픈 음악,Music that evokes or conveys feelings of sadness.,슬픔의 느낌을 불러 일으키거나 전달하는 음악.,,[],[],[]
337,/t/dd00034,Tender music,부드러운 음악,Music that evokes or conveys feelings of tenderness.,부드러움을 불러 일으키거나 전달하는 음악.,,[],[],[]
338,/t/dd00035,Exciting music,흥미진진한 음악,Music that evokes or conveys feelings of excitement.,흥미진진한 느낌을 불러 일으키거나 전달하는 음악.,,[],[],[]
339,/t/dd00036,Angry music,화나는 음악,Music that evokes or conveys feelings of anger.,분노의 감정을 불러 일으키거나 전달하는 음악.,,[],[],[]
340,/t/dd00037,Scary music,무서운 음악,Music that evokes or conveys feelings of fear.,두려움을 불러 일으키거나 전달하는 음악.,,[],[],[]
341,/m/059j3w,Natural sounds,자연 소리,"Sounds produced by natural sources in their normal soundscape, excluding animal and human sounds.",동물과 인간의 소리를 제외한 공간에서 녹음된 자연의 소리.,http://en.wikipedia.org/wiki/Natural_sounds,[],"['/m/03m9d0z', '/m/0jb2l', '/m/0838f', '/m/02_41']",['blacklist']
342,/m/03m9d0z,Wind,바람,"Sounds caused by the large-scale flow of gases, especially the air flowing over the surface of the Earth. Long-duration winds have various names associated with their average strength, such as breeze, gale, storm, and hurricane.","대규모 가스 흐름, 특히 지구 표면 위를 흐르는 공기 때문에 발생하는 소리. 장기간의 바람은 그들의 평균 강도에 따라 바람, 강풍, 폭풍, 허리케인과 같은 다양한 이름들을 가진다.",http://en.wikipedia.org/wiki/Wind,"['youtu.be/JRyhdsQwFXM?start=110&end=120', 'youtu.be/-PJrbyYLtS4?start=330&end=340', 'youtu.be/48HQ_eeoygY?start=10&end=20', 'youtu.be/HfaFm2c4a78?start=40&end=50', 'youtu.be/aqAvJgN6GOE?start=220&end=230', 'youtu.be/aN-oXqXdsVM?start=100&end=110', 'youtu.be/cpFdPrI-8EQ?start=120&end=130', 'youtu.be/U-WqWv0pXwI?start=20&end=30', 'youtu.be/urfP_4xhJCE?start=90&end=100']","['/m/07q8f3b', '/m/09t49', '/t/dd00092']",[]
343,/m/07q8f3b,Howl (wind),윙윙(바람),"A loud sustained noise caused by wind, resembling the cry of a hound.","바람으로 인한 크고 지속적인 소음, 마치 사냥개의 울음소리 같다.",http://wordnetweb.princeton.edu/perl/webwn?s=howl,"['youtu.be/FhEJYUlNEqM?start=260&end=270', 'youtu.be/JfzqqDmIwhY?start=30&end=40', 'youtu.be/MRnpKEhDQNE?start=30&end=40']",[],[]
344,/m/09t49,Rustling leaves,바스락(나뭇잎),The sound of dried leaves rubbing against one another in respondse to being moved by the wind or another cause.,건조된 잎이 바람이나 다른 원인으로 의해 서로 문지르며 나는 소리.,http://en.wikipedia.org/wiki/Leaf,"['youtu.be/18aaA2efGng?start=370&end=380', 'youtu.be/0Hxth3DK480?start=140&end=150']",[],[]
345,/t/dd00092,Wind noise (microphone),바람소음(마이크),"The noise produced when a strong air current passes over a microphone, causing large amplitude local turbulence, normally recorded as mechanical clipping as the microphone element exceeds its limits of linearity.","강한 기류가 마이크로폰을 통과할 때 발생하는 소음으로, 큰 진폭의 국소적인 격동을 유발하며 일반적으로 마이크로폰 요소가 선형성의 한계를 초과함에 따라 기계적 클리핑으로 기록된다.",,"['youtu.be/LvfGG-k7ZO8?start=250&end=260', 'youtu.be/IfvejNeLtno?start=30&end=40', 'youtu.be/CTmRRq187y4?start=30&end=40', 'youtu.be/GGQDjbHCq-E?start=260&end=270', 'youtu.be/VtdAZlFNuTw?start=150&end=160', 'youtu.be/10JMr_3UN0g?start=30&end=40']",[],[]
346,/m/0jb2l,Thunderstorm,폭풍,"The sound of a storm characterized by the presence of lightning and its acoustic effect on the Earth's atmosphere, known as thunder.","천둥으로 알려진, 지구 대기에 번개와 함께 음향적인 영향을 미치는 것으로 특징지어지는 폭풍의 소리.",http://en.wikipedia.org/wiki/Thunderstorm,"['youtu.be/9gpdoYeFjoU?start=110&end=120', 'youtu.be/zQptvcZ6Q64?start=30&end=40', 'youtu.be/IADbYuioZ9s?start=190&end=200', 'youtu.be/RllsaWFnyz0?start=10&end=20', 'youtu.be/iqy2_Ofk2TQ?start=100&end=110', 'youtu.be/AI1OweEW8C0?start=50&end=60', 'youtu.be/ThUAAmLjUKM?start=20&end=30']",['/m/0ngt1'],[]
347,/m/0ngt1,Thunder,천둥,"The sound caused by lightning. Depending on the distance and nature of the lightning, thunder can range from a sharp, loud crack to a long, low rumble.","번개에 의한 소리. 번개의 거리와 성격에 따라, 천둥은 날카로운 큰 균열에서부터 길고 낮은 울림까지 다양해진다.",http://en.wikipedia.org/wiki/Thunder,"['youtu.be/3y2aZEs1F5s?start=80&end=90', 'youtu.be/k4ggjvnuzbI?start=150&end=160', 'youtu.be/Mmml5YKQYIY?start=400&end=410', 'youtu.be/NN6kHRAbGeA?start=390&end=400', 'youtu.be/JY9VX8KnreU?start=110&end=120', 'youtu.be/1lMN9N4DBOc?start=200&end=210', 'youtu.be/Jh-upSoOqTc?start=70&end=80']",[],[]
348,/m/0838f,Water,물,Sounds caused by motion of liquid water.,액체 상태의 물의 움직임에 의해 발생하는 소리.,http://en.wikipedia.org/wiki/Properties_of_water,"['youtu.be/GOJiiisgi-Q?start=30&end=40', 'youtu.be/IZe1BGDPzA8?start=30&end=40', 'youtu.be/jy6ZJRjl1No?start=70&end=80', 'youtu.be/F0gZgJRxJhA?start=100&end=110', 'youtu.be/U2-7bxSMCzA?start=30&end=40', 'youtu.be/Gw0gwDD8cts?start=20&end=30']","['/m/06mb1', '/m/0j6m2', '/m/0j2kx', '/m/05kq4', '/m/06wzb', '/m/07swgks']",[]
349,/m/06mb1,Rain,비,The sound of droplets of liquid water that have condensed from atmospheric water vapor and then fallen under gravity.,대기 중의 수증기에서 응축된 액체 상태의 물방울이 중력에 의해 떨어지는 소리.,http://en.wikipedia.org/wiki/Rain,"['youtu.be/5Ehgo2dKD3c?start=260&end=270', 'youtu.be/aDViuftS7Wk?start=210&end=220', 'youtu.be/wyXpYD4E-Lo?start=50&end=60', 'youtu.be/uH3j2cZCzvk?start=80&end=90', 'youtu.be/ZriuDmppWfw?start=140&end=150']","['/m/07r10fb', '/t/dd00038']",[]
350,/m/07r10fb,Raindrop,빗방울,A sound clearly attributable to a single drop of rain.,내리는 비 한 방울에 의한 소리.,http://wordnetweb.princeton.edu/perl/webwn?s=raindrop,"['youtu.be/AOYnd6OzO2U?start=30&end=40', 'youtu.be/V_J1Zx1PbFU?start=30&end=40', 'youtu.be/doi3DiqyMl0?start=6&end=16', 'youtu.be/JFWiNHljGFI?start=30&end=40']",[],[]
351,/t/dd00038,Rain on surface,부딪히는 빗소리,Steady sound of many rain drops striking a surface such as a roof or window.,지붕이나 창문과 같은 표면에 많은 빗방울이 지속적으로 떨어지는 소리.,,"['youtu.be/1C7lFCTvd6U?start=30&end=40', 'youtu.be/0j9XJr31TA4?start=24&end=34']",[],[]
352,/m/0j6m2,Stream,개울,"Sounds of a body of water with a current, confined within a bed and banks.",바닥과 둑에 갇힌 물줄기 소리.,http://en.wikipedia.org/wiki/Stream,"['youtu.be/5Hh3nZGtzaI?start=30&end=40', 'youtu.be/r_qcJwjFuM4?start=100&end=110', 'youtu.be/rUr2EL0sp7s?start=20&end=30', 'youtu.be/12PDR1SiMoY?start=30&end=40', 'youtu.be/P2kW_zbZEyc?start=210&end=220', 'youtu.be/2YjgcnIKUmc?start=70&end=80']",[],[]
353,/m/0j2kx,Waterfall,폭포,The sound of water flowing over a vertical drop or a series of drops in the course of a stream or river.,물줄기나 강의 흐름에서 수직의 물방울이나 일련의 물방울이 흐르는 소리.,http://en.wikipedia.org/wiki/Waterfall,"['youtu.be/P2kW_zbZEyc?start=210&end=220', 'youtu.be/0WQ5Xejk0cs?start=30&end=40', 'youtu.be/FrHCQ5x2pNQ?start=20&end=30', 'youtu.be/D-oU-1zhS-U?start=30&end=40', 'youtu.be/E4duB2A-ces?start=50&end=60']",[],[]
354,/m/05kq4,Ocean,바다,Sounds of the body of saline water that composes much of Earth's surface.,지구 표면의 많은 부분을 구성하는 소금물의 소리.,http://en.wikipedia.org/wiki/Ocean,"['youtu.be/b1iahVw7phI?start=240&end=250', 'youtu.be/bspTVc-6whI?start=70&end=80', 'youtu.be/DVqUkCoFwgk?start=530&end=540', 'youtu.be/Hi1HVjOqJa8?start=120&end=130', 'youtu.be/Y6ft09j8rwI?start=370&end=380', 'youtu.be/2lEGN0fx9t4?start=10&end=20']",['/m/034srq'],[]
355,/m/034srq,"Waves, surf",파도,"Sounds caused by the surface waves that occur on the free surface of oceans, seas, lakes, rivers, etc., resulting from the wind blowing over the surface.","바다, 호수, 강 등의 표면에 부는 바람으로 인해 발생하는 표면파의 소리로서, 그 표면의 위로 부는 바람으로 인한 소리이다.",http://en.wikipedia.org/wiki/Wind_wave,"['youtu.be/F1acJgs48ug?start=420&end=430', 'youtu.be/ciShfkeGGPs?start=140&end=150', 'youtu.be/ZVveYlQuMAw?start=30&end=40', 'youtu.be/3DhQmxwJ5f0?start=530&end=540', 'youtu.be/acCLHAVHOO4?start=80&end=90']",[],[]
356,/m/06wzb,Steam,증기,"Sounds caused by  water in the gas phase, which is formed when water boils.",물이 끓을 때 형성되는 기체 상태의 물에 의한 소리.,http://en.wikipedia.org/wiki/Steam,"['youtu.be/AoQcAv9swE4?start=220&end=230', 'youtu.be/q73cABJraqg?start=60&end=70', 'youtu.be/qgASsbk7Jo0?start=50&end=60', 'youtu.be/AEGHk8z6Sbc?start=40&end=50', 'youtu.be/UyC5UsOHaN8?start=270&end=280', 'youtu.be/QKkSUUsM7kw?start=90&end=100']",['/m/07rjwbb'],[]
